,base_asset,compare_asset,label
31636,DPDW,LXRX,0
31637,DPDW,MDWD,0
31638,DPDW,MEDS,0
31639,DPDW,MICR,0
31640,DPDW,MIND,0
31641,DPDW,MITT,0
31642,DPDW,MMLP,0
31643,DPDW,MPAA,0
31644,DPDW,NAOV,0
31645,DPDW,NBRV,0
31646,DPDW,NEWP,0
31647,DPDW,NHTC,0
31622,DPDW,ICMB,0
31648,DPDW,NNBR,0
31621,DPDW,HUSA,0
31619,DPDW,HSTO,0
31594,DMAC,UFAB,0
31595,DPDW,DRTT,0
31596,DPDW,DXPE,0
31597,DPDW,DYAI,0
31598,DPDW,EAST,0
31599,DPDW,EGAN,0
31600,DPDW,EKSO,0
31601,DPDW,ELDN,0
31602,DPDW,ELLO,0
31603,DPDW,ELMD,0
31604,DPDW,EMWP,0
31605,DPDW,ETST,0
31606,DPDW,EXPR,0
31607,DPDW,EYPT,0
31608,DPDW,FARM,0
31609,DPDW,FSTR,0
31610,DPDW,FSTX,0
31611,DPDW,FUSB,0
31612,DPDW,FWBI,0
31613,DPDW,GASS,0
31614,DPDW,GLOP,0
31615,DPDW,GLYC,0
31616,DPDW,GNCA,0
31617,DPDW,HGBL,0
31618,DPDW,HSDT,0
31620,DPDW,HTGM,0
31649,DPDW,NOVN,0
31650,DPDW,NRBO,0
31651,DPDW,NSPR,0
31682,DPDW,SNDA,0
31683,DPDW,SONN,0
31684,DPDW,SPOK,0
31685,DPDW,SPWH,0
31686,DPDW,SRGA,0
31687,DPDW,STAF,0
31688,DPDW,STON,0
31689,DPDW,SYBX,0
31690,DPDW,TATT,0
31691,DPDW,TEDU,0
31692,DPDW,TESS,0
31693,DPDW,THTX,0
31694,DPDW,TMBR,0
31695,DPDW,TOMZ,0
31696,DPDW,TOUR,0
31697,DPDW,TPHS,0
31698,DPDW,TPST,0
31699,DPDW,TTOO,0
31700,DPDW,TUSK,0
31701,DPDW,TWIN,0
31702,DPDW,UONE,0
31703,DPDW,VIRC,0
31704,DPDW,VIRX,0
31705,DPDW,VISL,0
31706,DPDW,VIVE,0
31681,DPDW,SMLP,0
31680,DPDW,SLNG,0
31679,DPDW,SISI,0
31678,DPDW,RRGB,0
31652,DPDW,NURO,0
31653,DPDW,NVEC,0
31654,DPDW,NWPX,0
31655,DPDW,NXTP,0
31656,DPDW,OCUP,0
31657,DPDW,ONCY,0
31658,DPDW,OPOF,0
31659,DPDW,PALI,0
31660,DPDW,PATI,0
31661,DPDW,PBLA,0
31662,DPDW,PBPB,0
31663,DPDW,PCYG,0
31593,DMAC,SVFD,0
31664,DPDW,PESI,0
31666,DPDW,PRTH,0
31667,DPDW,PRTY,0
31668,DPDW,PULM,0
31669,DPDW,PXLW,0
31670,DPDW,QBAK,0
31671,DPDW,QNRX,0
31672,DPDW,QUAD,0
31673,DPDW,RAIL,0
31674,DPDW,RAND,0
31675,DPDW,REFR,0
31676,DPDW,RELV,0
31677,DPDW,RMCF,0
31665,DPDW,POAI,0
31592,DMAC,PETV,0
31591,DMAC,MULN,0
31590,DMAC,MINM,0
31506,DLNG,SELB,0
31507,DLNG,SISI,0
31508,DLNG,SLNG,0
31509,DLNG,STON,0
31510,DLNG,TATT,0
31511,DLNG,TYME,0
31512,DLNG,VIVE,0
31513,DLNG,VRDN,0
31514,DLNG,VYNT,0
31515,DLPN,ENVB,0
31516,DLPN,EVOL,0
31517,DLPN,GNCA,0
31518,DLPN,GURE,0
31519,DLPN,GWAV,0
31520,DLPN,HEPA,0
31521,DLPN,HUSA,0
31522,DLPN,JAGX,0
31523,DLPN,KDNY,0
31524,DLPN,KPRX,0
31525,DLPN,KTRA,0
31526,DLPN,LNDC,0
31527,DLPN,LTBR,0
31528,DLPN,LXRX,0
31529,DLPN,MDGS,0
31530,DLPN,MDXG,0
31505,DLNG,RWLK,0
31504,DLNG,RSLS,0
31503,DLNG,RGLS,0
31502,DLNG,RELV,0
31476,DLHC,SWKH,0
31477,DLHC,UBCP,0
31478,DLHC,WSTG,0
31479,DLHC,ZIVO,0
31480,DLNG,EFOI,0
31481,DLNG,GCTK,0
31482,DLNG,HSTO,0
31483,DLNG,IDRA,0
31484,DLNG,KDNY,0
31485,DLNG,LGMK,0
31486,DLNG,LMNL,0
31487,DLNG,LNDC,0
31531,DLPN,MICS,0
31488,DLNG,LTBR,0
31490,DLNG,NOVN,0
31491,DLNG,NRBO,0
31492,DLNG,OCUP,0
31493,DLNG,OPTT,0
31494,DLNG,PALI,0
31495,DLNG,PBYI,0
31496,DLNG,PCYG,0
31497,DLNG,PDSB,0
31498,DLNG,PRSO,0
31499,DLNG,PRTK,0
31500,DLNG,QNRX,0
31501,DLNG,QUIK,0
31489,DLNG,MHLD,0
31707,DPDW,VJET,0
31532,DLPN,MYMD,0
31534,DLPN,NNDM,0
31565,DLPN,USAU,0
31566,DLPN,UTMD,0
31567,DLPN,VBIV,0
31568,DLPN,VJET,0
31569,DLPN,VRDN,0
31570,DLPN,VTVT,0
31571,DLPN,VYNT,0
31572,DLPN,WHLM,0
31573,DLPN,WHLR,0
31574,DLPN,WORX,0
31575,DLPN,XSPA,0
31576,DLPN,YTEN,0
31577,DLTH,DYNT,0
31578,DLTH,ISUN,0
31579,DLTH,NVEC,0
31580,DLTH,PALT,0
31581,DLTH,THTX,0
31582,DMAC,GAIA,0
31583,DMAC,GIGM,0
31584,DMAC,HOFT,0
31585,DMAC,IDEX,0
31586,DMAC,ISUN,0
31587,DMAC,KTCC,0
31588,DMAC,KVHI,0
31589,DMAC,MGNX,0
31564,DLPN,TYME,0
31563,DLPN,TTSH,0
31562,DLPN,TTNP,0
31561,DLPN,STRR,0
31535,DLPN,NNVC,0
31536,DLPN,NRBO,0
31537,DLPN,NXTP,0
31538,DLPN,OCUP,0
31539,DLPN,OGEN,0
31540,DLPN,ONCY,0
31541,DLPN,ONTX,0
31542,DLPN,ONVO,0
31543,DLPN,PALI,0
31544,DLPN,PBLA,0
31545,DLPN,PCYG,0
31546,DLPN,PDSB,0
31533,DLPN,NBRV,0
31547,DLPN,PHIO,0
31549,DLPN,PRTG,0
31550,DLPN,PRTK,0
31551,DLPN,PULM,0
31552,DLPN,QNRX,0
31553,DLPN,RELV,0
31554,DLPN,RSLS,0
31555,DLPN,RZLT,0
31556,DLPN,SGLY,0
31557,DLPN,SIOX,0
31558,DLPN,SISI,0
31559,DLPN,SLNG,0
31560,DLPN,SMMT,0
31548,DLPN,PLSE,0
31475,DLHC,SOTK,0
31708,DPDW,VRDN,0
31710,DPDW,WHLM,0
31858,DWSN,KMPH,0
31859,DWSN,LGMK,0
31860,DWSN,LMNR,0
31861,DWSN,LNDC,0
31862,DWSN,LTBR,0
31863,DWSN,MDWD,0
31864,DWSN,MNTX,0
31865,DWSN,MRNS,0
31866,DWSN,NHTC,0
31867,DWSN,NMTR,0
31868,DWSN,NVEC,0
31869,DWSN,NVFY,0
31870,DWSN,OCGN,0
31871,DWSN,OCUP,0
31872,DWSN,ONCS,0
31873,DWSN,ONCT,0
31874,DWSN,ONCY,0
31875,DWSN,ORGS,0
31876,DWSN,OSUR,0
31877,DWSN,PBPB,0
31878,DWSN,PCSA,0
31879,DWSN,PFIE,0
31880,DWSN,PIRS,0
31881,DWSN,PPBT,0
31882,DWSN,PRTH,0
31857,DWSN,KINS,0
31883,DWSN,PRTY,0
31856,DWSN,IMUX,0
31854,DWSN,HTGM,0
31829,DTST,STKS,0
31830,DTST,SWKH,0
31831,DTST,TAIT,0
31832,DTST,TROO,0
31833,DTST,TSRI,0
31834,DTST,TURN,0
31835,DTST,UBCP,0
31836,DTST,UBOH,0
31837,DTST,USIO,0
31838,DTST,VTSI,0
31839,DTST,WAVD,0
31840,DTST,WFCF,0
31841,DTST,ZIVO,0
31842,DWSN,DYNT,0
31843,DWSN,EMWP,0
31844,DWSN,ENSV,0
31845,DWSN,EXPR,0
31846,DWSN,FSTX,0
31847,DWSN,GAIA,0
31848,DWSN,GASS,0
31849,DWSN,GLMD,0
31850,DWSN,GLYC,0
31851,DWSN,HRTX,0
31852,DWSN,HSDT,0
31853,DWSN,HSTO,0
31855,DWSN,HURC,0
31884,DWSN,QBAK,0
31885,DWSN,QNRX,0
31886,DWSN,QUAD,0
31917,DXPE,IDXG,0
31918,DXPE,ISIG,0
31919,DXPE,ITRN,0
31920,DXPE,KEQU,0
31921,DXPE,KRMD,0
31922,DXPE,LMNR,0
31923,DXPE,LSBK,0
31924,DXPE,LUMO,0
31925,DXPE,MCHX,0
31926,DXPE,MEDS,0
31927,DXPE,MNTX,0
31928,DXPE,MRKR,0
31929,DXPE,NCMI,0
31930,DXPE,NEGG,0
31931,DXPE,NTWK,0
31932,DXPE,NVEC,0
31933,DXPE,PATI,0
31934,DXPE,PFIE,0
31935,DXPE,PFIN,0
31936,DXPE,PNBK,0
31937,DXPE,PPIH,0
31938,DXPE,PRTY,0
31939,DXPE,QBAK,0
31940,DXPE,RAVE,0
31941,DXPE,RMCF,0
31916,DXPE,ICMB,0
31915,DXPE,HTGM,0
31914,DXPE,HNRG,0
31913,DXPE,GLOP,0
31887,DWSN,QUIK,0
31888,DWSN,REFR,0
31889,DWSN,RKDA,0
31890,DWSN,RYAM,0
31891,DWSN,THTX,0
31892,DWSN,TTOO,0
31893,DWSN,TUSK,0
31894,DWSN,TWIN,0
31895,DWSN,TXMD,0
31896,DWSN,TYME,0
31897,DWSN,VERB,0
31898,DWSN,VSTM,0
31828,DTST,SMID,0
31899,DWSN,WATT,0
31901,DXPE,DYNT,0
31902,DXPE,EAST,0
31903,DXPE,EKSO,0
31904,DXPE,ELMD,0
31905,DXPE,EMMS,0
31906,DXPE,ETST,0
31907,DXPE,EXPR,0
31908,DXPE,EYPT,0
31909,DXPE,GALT,0
31910,DXPE,GASS,0
31911,DXPE,GEOS,0
31912,DXPE,GLDG,0
31900,DWSN,XTNT,0
31827,DTST,SLNO,0
31826,DTST,SIFY,0
31825,DTST,SFBC,0
31741,DRRX,MAYS,0
31742,DRRX,MTEM,0
31743,DRTT,GEOS,0
31744,DRTT,MIND,0
31745,DRTT,PATI,0
31746,DRTT,SPOK,0
31747,DRTT,WHLM,0
31748,DSKE,REFR,0
31749,DSKE,SILC,0
31750,DSKE,YELL,0
31751,DSWL,DTST,0
31752,DSWL,DZSI,0
31753,DSWL,ECOM,0
31754,DSWL,FSFG,0
31755,DSWL,GLBZ,0
31756,DSWL,GWRS,0
31757,DSWL,HBIO,0
31758,DSWL,IMMP,0
31759,DSWL,INOD,0
31760,DSWL,INVE,0
31761,DSWL,ISDR,0
31762,DSWL,LIVE,0
31763,DSWL,LOAN,0
31764,DSWL,MARA,0
31765,DSWL,MDVL,0
31740,DRIO,STXS,0
31739,DRIO,SPWH,0
31738,DRIO,SMIT,0
31737,DRIO,SASI,0
31711,DPDW,WILC,0
31712,DPDW,WSTL,0
31713,DPDW,XBIO,0
31714,DPDW,XELA,0
31715,DPDW,XELB,0
31716,DPDW,XTNT,0
31717,DPDW,YGYI,0
31718,DPDW,YTEN,0
31719,DPDW,ZYXI,0
31720,DRIO,ELTK,0
31721,DRIO,GLOP,0
31722,DRIO,GNSS,0
31766,DSWL,MFIN,0
31723,DRIO,GRVY,0
31725,DRIO,INFU,0
31726,DRIO,KZIA,0
31727,DRIO,LAKE,0
31728,DRIO,LIXT,0
31729,DRIO,MLSS,0
31730,DRIO,MNMD,0
31731,DRIO,MOBQ,0
31732,DRIO,OCUL,0
31733,DRIO,OIIM,0
31734,DRIO,PENN,0
31735,DRIO,PRPL,0
31736,DRIO,PRTS,0
31724,DRIO,HGBL,0
31709,DPDW,WATT,0
31767,DSWL,RCKY,0
31769,DSWL,SLNH,0
31800,DTST,GLBZ,0
31801,DTST,GORO,0
31802,DTST,GROW,0
31803,DTST,GWRS,0
31804,DTST,GYRO,0
31805,DTST,HBIO,0
31806,DTST,ICCC,0
31807,DTST,IMMP,0
31808,DTST,INOD,0
31809,DTST,INTG,0
31810,DTST,INVE,0
31811,DTST,ISDR,0
31812,DTST,ISEE,0
31813,DTST,ISSC,0
31814,DTST,LARK,0
31815,DTST,LIVE,0
31816,DTST,LTRX,0
31817,DTST,MNDO,0
31818,DTST,MTEX,0
31819,DTST,NOTV,0
31820,DTST,NSYS,0
31821,DTST,PFSW,0
31822,DTST,PMTS,0
31823,DTST,QRHC,0
31824,DTST,SAVA,0
31799,DTST,FSFG,0
31798,DTST,EVFM,0
31797,DTST,ESPR,0
31796,DTST,ELSE,0
31770,DSWL,SRAX,0
31771,DSWL,TSRI,0
31772,DSWL,TURN,0
31773,DSWL,UBCP,0
31774,DSWL,WFCF,0
31775,DTEA,EMKR,0
31776,DTEA,EVOL,0
31777,DTEA,FLXS,0
31778,DTEA,FPAY,0
31779,DTEA,GEVO,0
31780,DTEA,GWAV,0
31781,DTEA,LCTX,0
31768,DSWL,SIFY,0
31782,DTEA,LCUT,0
31784,DTEA,MDXG,0
31785,DTEA,MPAA,0
31786,DTEA,PLSE,0
31787,DTEA,PRTG,0
31788,DTEA,RELV,0
31789,DTEA,SALM,0
31790,DTEA,UAVS,0
31791,DTEA,VBIV,0
31792,DTEA,VBLT,0
31793,DTEA,XELB,0
31794,DTST,ECOM,0
31795,DTST,EIGR,0
31783,DTEA,MACK,0
31943,DXPE,SENS,0
31474,DLHC,SLNO,0
31472,DLHC,SANG,0
31153,DFFN,SRLP,0
31154,DFFN,SRNE,0
31155,DFFN,SRTS,0
31156,DFFN,SSKN,0
31157,DFFN,SSNT,0
31158,DFFN,STAF,0
31159,DFFN,STCN,0
31160,DFFN,STKS,0
31161,DFFN,STON,0
31162,DFFN,STRM,0
31163,DFFN,STRR,0
31164,DFFN,STRT,0
31165,DFFN,STXS,0
31166,DFFN,SUNW,0
31167,DFFN,SVFD,0
31168,DFFN,SWKH,0
31169,DFFN,SYBX,0
31170,DFFN,SYNL,0
31171,DFFN,SYPR,0
31172,DFFN,SYRS,0
31173,DFFN,TACT,0
31174,DFFN,TAIT,0
31175,DFFN,TAPM,0
31176,DFFN,TARA,0
31177,DFFN,TATT,0
31152,DFFN,SRGA,0
31178,DFFN,TAYD,0
31151,DFFN,SRAX,0
31149,DFFN,SPOK,0
31124,DFFN,SIFY,0
31125,DFFN,SIGA,0
31126,DFFN,SILC,0
31127,DFFN,SINT,0
31128,DFFN,SIOX,0
31129,DFFN,SISI,0
31130,DFFN,SLNG,0
31131,DFFN,SLNH,0
31132,DFFN,SLNO,0
31133,DFFN,SLRX,0
31134,DFFN,SMID,0
31135,DFFN,SMIT,0
31136,DFFN,SMLP,0
31137,DFFN,SMMT,0
31138,DFFN,SMSI,0
31139,DFFN,SMTC,0
31140,DFFN,SNDA,0
31141,DFFN,SNGX,0
31142,DFFN,SNMP,0
31143,DFFN,SNOA,0
31144,DFFN,SOFO,0
31145,DFFN,SOHO,0
31146,DFFN,SONN,0
31147,DFFN,SOTK,0
31148,DFFN,SPCB,0
31150,DFFN,SPWH,0
31179,DFFN,TCCO,0
31180,DFFN,TCMD,0
31181,DFFN,TCRT,0
31212,DFFN,UONE,0
31213,DFFN,USAK,0
31214,DFFN,USAS,0
31215,DFFN,USAU,0
31216,DFFN,USDP,0
31217,DFFN,USEG,0
31218,DFFN,USIO,0
31219,DFFN,UTMD,0
31220,DFFN,UTSI,0
31221,DFFN,VBIV,0
31222,DFFN,VBLT,0
31223,DFFN,VERB,0
31224,DFFN,VERU,0
31225,DFFN,VIRC,0
31226,DFFN,VIRX,0
31227,DFFN,VISL,0
31228,DFFN,VIVE,0
31229,DFFN,VJET,0
31230,DFFN,VKTX,0
31231,DFFN,VNRX,0
31232,DFFN,VOXX,0
31233,DFFN,VRDN,0
31234,DFFN,VRME,0
31235,DFFN,VSTM,0
31236,DFFN,VTGN,0
31211,DFFN,ULBI,0
31210,DFFN,UEIC,0
31209,DFFN,UBOH,0
31208,DFFN,UBCP,0
31182,DFFN,TEDU,0
31183,DFFN,TESS,0
31184,DFFN,THMO,0
31185,DFFN,THTX,0
31186,DFFN,TKAT,0
31187,DFFN,TMBR,0
31188,DFFN,TOMZ,0
31189,DFFN,TOUR,0
31190,DFFN,TPHS,0
31191,DFFN,TPST,0
31192,DFFN,TROO,0
31193,DFFN,TRUE,0
31123,DFFN,SIEB,0
31194,DFFN,TSAT,0
31196,DFFN,TTNP,0
31197,DFFN,TTOO,0
31198,DFFN,TTSH,0
31199,DFFN,TURN,0
31200,DFFN,TUSK,0
31201,DFFN,TWIN,0
31202,DFFN,INCO,0
31203,DFFN,TXMD,0
31204,DFFN,TYME,0
31205,DFFN,TZOO,0
31206,DFFN,UAMY,0
31207,DFFN,UAVS,0
31195,DFFN,TSRI,0
31122,DFFN,SHIP,0
31121,DFFN,SGRP,0
31120,DFFN,SGLY,0
31036,DFFN,PGEN,0
31037,DFFN,PHIO,0
31038,DFFN,PHUN,0
31039,DFFN,PIRS,0
31040,DFFN,PKOH,0
31041,DFFN,PLAG,0
31042,DFFN,PLSE,0
31043,DFFN,PLXP,0
31044,DFFN,PMTS,0
31045,DFFN,PNBK,0
31046,DFFN,POAI,0
31047,DFFN,POET,0
31048,DFFN,POLA,0
31049,DFFN,POWL,0
31050,DFFN,PPIH,0
31051,DFFN,PPSI,0
31052,DFFN,PRPH,0
31053,DFFN,PRPL,0
31054,DFFN,PRQR,0
31055,DFFN,PRSO,0
31056,DFFN,PRTG,0
31057,DFFN,PRTH,0
31058,DFFN,PRTK,0
31059,DFFN,PRTS,0
31060,DFFN,PRTY,0
31035,DFFN,PFSW,0
31034,DFFN,PFMT,0
31033,DFFN,PFIN,0
31032,DFFN,PFIE,0
31006,DFFN,ORGS,0
31007,DFFN,ORMP,0
31008,DFFN,OSUR,0
31009,DFFN,OTIC,0
31010,DFFN,OTRK,0
31011,DFFN,OTTW,0
31012,DFFN,OVLY,0
31013,DFFN,OXBR,0
31014,DFFN,PALI,0
31015,DFFN,PALT,0
31016,DFFN,PATI,0
31017,DFFN,PAVM,0
31061,DFFN,PSTV,0
31018,DFFN,PAYS,0
31020,DFFN,PBLA,0
31021,DFFN,PBPB,0
31022,DFFN,PBYI,0
31023,DFFN,PCSA,0
31024,DFFN,PCYG,0
31025,DFFN,PCYO,0
31026,DFFN,PDSB,0
31027,DFFN,PENN,0
31028,DFFN,PERI,0
31029,DFFN,PESI,0
31030,DFFN,PETS,0
31031,DFFN,PETV,0
31019,DFFN,PBHC,0
31237,DFFN,VTSI,0
31062,DFFN,PTGX,0
31064,DFFN,PWFL,0
31095,DFFN,RLGT,0
31096,DFFN,RMAX,0
31097,DFFN,RMCF,0
31098,DFFN,RMTI,0
31099,DFFN,RNDB,0
31100,DFFN,RNWK,0
31101,DFFN,RRGB,0
31102,DFFN,RSLS,0
31103,DFFN,RSSS,0
31104,DFFN,RWLK,0
31105,DFFN,RYAM,0
31106,DFFN,RZLT,0
31107,DFFN,SALM,0
31108,DFFN,SAMG,0
31109,DFFN,SANG,0
31110,DFFN,SASI,0
31111,DFFN,SAVA,0
31112,DFFN,SCKT,0
31113,DFFN,SCOR,0
31114,DFFN,SDPI,0
31115,DFFN,SEED,0
31116,DFFN,SELB,0
31117,DFFN,SELF,0
31118,DFFN,SENS,0
31119,DFFN,SFBC,0
31094,DFFN,RKDA,0
31093,DFFN,RIOT,0
31092,DFFN,RIGL,0
31091,DFFN,RIBT,0
31065,DFFN,PXLW,0
31066,DFFN,QBAK,0
31067,DFFN,QIPT,0
31068,DFFN,QMCO,0
31069,DFFN,QNRX,0
31070,DFFN,QRHC,0
31071,DFFN,QTNT,0
31072,DFFN,QUAD,0
31073,DFFN,QUBT,0
31074,DFFN,QUIK,0
31075,DFFN,QUMU,0
31076,DFFN,RAIL,0
31063,DFFN,PULM,0
31077,DFFN,RAND,0
31079,DFFN,RCKY,0
31080,DFFN,RCMT,0
31081,DFFN,RCON,0
31082,DFFN,RCRT,0
31083,DFFN,RDHL,0
31084,DFFN,REED,0
31085,DFFN,REFR,0
31086,DFFN,RELL,0
31087,DFFN,RELV,0
31088,DFFN,RENN,0
31089,DFFN,RFIL,0
31090,DFFN,RGLS,0
31078,DFFN,RBBN,0
31473,DLHC,SELF,0
31238,DFFN,VTVT,0
31240,DFFN,VVPR,0
31388,DGLY,TXMD,0
31389,DGLY,TYME,0
31390,DGLY,UBCP,0
31391,DGLY,UFAB,0
31392,DGLY,USAU,0
31393,DGLY,UTMD,0
31394,DGLY,VBIV,0
31395,DGLY,VIRX,0
31396,DGLY,VIVK,0
31397,DGLY,VRDN,0
31398,DGLY,VTVT,0
31399,DGLY,WATT,0
31400,DGLY,WFCF,0
31401,DGLY,WTRH,0
31402,DGLY,XBIO,0
31403,DGLY,XELA,0
31404,DGLY,YGYI,0
31405,DGLY,YMTX,0
31406,DGLY,YTEN,0
31407,DGLY,ZIVO,0
31408,DJCO,DRIO,0
31409,DJCO,DSWL,0
31410,DJCO,ECOM,0
31411,DJCO,EKSO,0
31412,DJCO,ELLO,0
31387,DGLY,TTNP,0
31413,DJCO,ELTK,0
31386,DGLY,TRUE,0
31384,DGLY,THTX,0
31359,DGLY,QRHC,0
31360,DGLY,RDHL,0
31361,DGLY,RENN,0
31362,DGLY,RKDA,0
31363,DGLY,RMTI,0
31364,DGLY,RNDB,0
31365,DGLY,RNWK,0
31366,DGLY,RZLT,0
31367,DGLY,SAMG,0
31368,DGLY,SANG,0
31369,DGLY,SELF,0
31370,DGLY,SIGA,0
31371,DGLY,SLNO,0
31372,DGLY,SMID,0
31373,DGLY,SOTK,0
31374,DGLY,SPOK,0
31375,DGLY,SRGA,0
31376,DGLY,SSKN,0
31377,DGLY,STAF,0
31378,DGLY,SWKH,0
31379,DGLY,SYBX,0
31380,DGLY,SYRS,0
31381,DGLY,TAIT,0
31382,DGLY,TARA,0
31383,DGLY,TAYD,0
31385,DGLY,TOUR,0
31414,DJCO,ETST,0
31415,DJCO,GASS,0
31416,DJCO,GLOP,0
31447,DJCO,SMIT,0
31448,DJCO,SMSI,0
31449,DJCO,SMTC,0
31450,DJCO,SPWH,0
31451,DJCO,STXS,0
31452,DJCO,TAIT,0
31453,DJCO,TURN,0
31454,DJCO,UONE,0
31455,DJCO,WILC,0
31456,DJCO,YGYI,0
31457,DLHC,ELSE,0
31458,DLHC,ESOA,0
31459,DLHC,ESPR,0
31460,DLHC,GSIT,0
31461,DLHC,GYRO,0
31462,DLHC,HRTG,0
31463,DLHC,ISEE,0
31464,DLHC,KBAL,0
31465,DLHC,LARK,0
31466,DLHC,LTRX,0
31467,DLHC,MDVL,0
31468,DLHC,NERV,0
31469,DLHC,NSYS,0
31470,DLHC,PERI,0
31471,DLHC,QTNT,0
31446,DJCO,RMTI,0
31445,DJCO,RCKY,0
31444,DJCO,PTGX,0
31443,DJCO,PRTS,0
31417,DJCO,GROW,0
31418,DJCO,GWRS,0
31419,DJCO,HROW,0
31420,DJCO,HTGM,0
31421,DJCO,INFU,0
31422,DJCO,INOD,0
31423,DJCO,INVE,0
31424,DJCO,ISDR,0
31425,DJCO,JYNT,0
31426,DJCO,KZIA,0
31427,DJCO,LTRX,0
31428,DJCO,LUNA,0
31358,DGLY,QNRX,0
31429,DJCO,MARA,0
31431,DJCO,MNMD,0
31432,DJCO,MOBQ,0
31433,DJCO,NATR,0
31434,DJCO,NERV,0
31435,DJCO,NOTV,0
31436,DJCO,NOVN,0
31437,DJCO,NXPL,0
31438,DJCO,PCYO,0
31439,DJCO,PESI,0
31440,DJCO,PMCB,0
31441,DJCO,POAI,0
31442,DJCO,POET,0
31430,DJCO,MNDO,0
31357,DGLY,PULM,0
31356,DGLY,PMCB,0
31355,DGLY,PLSE,0
31271,DFFN,YMTX,0
31272,DFFN,YTEN,0
31273,DFFN,YTRA,0
31274,DFFN,ZDGE,0
31275,DFFN,ZEST,0
31276,DFFN,ZEUS,0
31277,DFFN,ZIVO,0
31278,DFFN,ZTEK,0
31279,DFFN,ZYNE,0
31280,DFFN,ZYXI,0
31281,DGLY,DJCO,0
31282,DGLY,DLHC,0
31283,DGLY,DPDW,0
31284,DGLY,DRTT,0
31285,DGLY,DTST,0
31286,DGLY,EDAP,0
31287,DGLY,EKSO,0
31288,DGLY,ELDN,0
31289,DGLY,ELMD,0
31290,DGLY,EMWP,0
31291,DGLY,ENDP,0
31292,DGLY,EPSN,0
31293,DGLY,ETST,0
31294,DGLY,EVFM,0
31295,DGLY,EVOK,0
31270,DFFN,YGYI,0
31269,DFFN,YELL,0
31268,DFFN,XXII,0
31267,DFFN,XTNT,0
31241,DFFN,VXRT,0
31242,DFFN,VYNT,0
31243,DFFN,WATT,0
31244,DFFN,WAVD,0
31245,DFFN,WEYS,0
31246,DFFN,WFCF,0
31247,DFFN,WHLM,0
31248,DFFN,WHLR,0
31249,DFFN,WILC,0
31250,DFFN,WKSP,0
31251,DFFN,WLDN,0
31252,DFFN,WLFC,0
31296,DGLY,FLNT,0
31253,DFFN,WPRT,0
31255,DFFN,WSTL,0
31256,DFFN,WTER,0
31257,DFFN,WTRH,0
31258,DFFN,WULF,0
31259,DFFN,WVFC,0
31260,DFFN,WVVI,0
31261,DFFN,XBIO,0
31262,DFFN,XBIT,0
31263,DFFN,XELA,0
31264,DFFN,XELB,0
31265,DFFN,XSPA,0
31266,DFFN,XTLB,0
31254,DFFN,WSTG,0
31239,DFFN,VUZI,0
31297,DGLY,FSFG,0
31299,DGLY,GENE,0
31330,DGLY,MDWD,0
31331,DGLY,MIGI,0
31332,DGLY,MRKR,0
31333,DGLY,MSVB,0
31334,DGLY,MTNB,0
31335,DGLY,MYMD,0
31336,DGLY,MYSZ,0
31337,DGLY,NAOV,0
31338,DGLY,NBGV,0
31339,DGLY,NERV,0
31340,DGLY,NNVC,0
31341,DGLY,NOTV,0
31342,DGLY,NRBO,0
31343,DGLY,NWPX,0
31344,DGLY,NXTP,0
31345,DGLY,NYMX,0
31346,DGLY,OCUP,0
31347,DGLY,OMER,0
31348,DGLY,ORGS,0
31349,DGLY,OSUR,0
31350,DGLY,OTIC,0
31351,DGLY,OTLK,0
31352,DGLY,PALI,0
31353,DGLY,PBLA,0
31354,DGLY,PLAG,0
31329,DGLY,MDVL,0
31328,DGLY,MBCN,0
31327,DGLY,LXRX,0
31326,DGLY,LTRX,0
31300,DGLY,GLMD,0
31301,DGLY,GNCA,0
31302,DGLY,GNUS,0
31303,DGLY,GSIT,0
31304,DGLY,GWRS,0
31305,DGLY,GYRO,0
31306,DGLY,HFBL,0
31307,DGLY,HROW,0
31308,DGLY,HSDT,0
31309,DGLY,HSTO,0
31310,DGLY,HTGM,0
31311,DGLY,HWBK,0
31298,DGLY,FWBI,0
31312,DGLY,ICPT,0
31314,DGLY,INTG,0
31315,DGLY,ISEE,0
31316,DGLY,ISSC,0
31317,DGLY,ISUN,0
31318,DGLY,KINS,0
31319,DGLY,KMPH,0
31320,DGLY,KPRX,0
31321,DGLY,KSPN,0
31322,DGLY,LGMK,0
31323,DGLY,LMST,0
31324,DGLY,LPCN,0
31325,DGLY,LTBR,0
31313,DGLY,INDP,0
33822,EMWP,PCSA,0
33823,EMWP,PMCB,0
33824,EMWP,POAI,0
36321,GCTK,MPAA,0
36322,GCTK,MRAM,0
36323,GCTK,MRIN,0
36324,GCTK,NAVB,0
36325,GCTK,NBRV,0
36326,GCTK,NILE,0
36327,GCTK,NNBR,0
36328,GCTK,NNDM,0
36329,GCTK,NNVC,0
36330,GCTK,NRBO,0
36331,GCTK,NVFY,0
36332,GCTK,NXTP,0
36333,GCTK,OCGN,0
36334,GCTK,OCUP,0
36335,GCTK,OGEN,0
36336,GCTK,ONCY,0
36337,GCTK,ONTX,0
36338,GCTK,OPTT,0
36339,GCTK,OSUR,0
36340,GCTK,PALI,0
36341,GCTK,PBLA,0
36342,GCTK,PCYG,0
